participant_id,network_id,generation,condition,cloned,replication,trial_index,num_comparisons,trial_successful,trial_score
0,15,0,A,False,5,0,28,True,0.30204082
1,15,0,A,False,5,0,0,False,0.0
2,15,0,A,False,5,0,17,True,0.47681661
3,15,0,A,False,5,0,45,True,0.23950617
4,15,0,A,False,5,0,29,True,0.29512485
5,15,0,A,False,5,0,15,False,0.0
6,15,0,A,False,5,0,4,False,0.0
7,15,0,A,False,5,0,0,False,0.0
8,15,0,A,False,5,0,13,True,0.67337278
9,15,0,A,False,5,0,1,False,0.0
10,15,0,A,False,5,0,7,True,1.0
11,15,0,A,False,5,0,18,False,0.0
12,15,0,A,False,5,0,12,False,0.0
13,15,0,A,False,5,0,3,False,0.0
14,15,0,A,False,5,0,10,False,0.0
15,16,0,A,False,6,0,7,False,0.0
16,16,0,A,False,6,0,7,False,0.0
17,16,0,A,False,6,0,32,True,0.278125
18,16,0,A,False,6,0,15,True,0.55555556
19,16,0,A,False,6,0,9,False,0.0
20,16,0,A,False,6,0,7,False,0.0
21,16,0,A,False,6,0,6,False,0.0
22,16,0,A,False,6,0,23,False,0.0
23,16,0,A,False,6,0,14,True,0.60816327
24,16,0,A,False,6,0,7,False,0.0
25,16,0,A,False,6,0,14,True,0.60816327
26,16,0,A,False,6,0,8,True,1.0
27,16,0,A,False,6,0,0,False,0.0
28,16,0,A,False,6,0,4,False,0.0
29,16,0,A,False,6,0,15,False,0.0
30,17,0,A,False,7,0,15,False,0.0
31,17,0,A,False,7,0,30,True,0.28888889
32,17,0,A,False,7,0,9,True,1.0
33,17,0,A,False,7,0,4,False,0.0
34,17,0,A,False,7,0,3,False,0.0
35,17,0,A,False,7,0,16,False,0.0
36,17,0,A,False,7,0,20,True,0.4
37,17,0,A,False,7,0,14,True,0.60816327
38,17,0,A,False,7,0,25,False,0.0
39,17,0,A,False,7,0,3,False,0.0
40,17,0,A,False,7,0,12,True,0.75555556
41,17,0,A,False,7,0,11,False,0.0
42,17,0,A,False,7,0,3,False,0.0
43,17,0,A,False,7,0,4,False,0.0
44,17,0,A,False,7,0,17,True,0.47681661
45,18,0,A,False,8,0,25,True,0.328
46,18,0,A,False,8,0,1,False,0.0
47,18,0,A,False,8,0,0,False,0.0
48,18,0,A,False,8,0,4,False,0.0
49,18,0,A,False,8,0,11,False,0.0
50,18,0,A,False,8,0,0,False,0.0
51,18,0,A,False,8,0,11,False,0.0
52,18,0,A,False,8,0,9,False,0.0
53,18,0,A,False,8,0,31,False,0.0
54,18,0,A,False,8,0,12,True,0.75555556
55,18,0,A,False,8,0,6,False,0.0
56,18,0,A,False,8,0,20,False,0.0
57,18,0,A,False,8,0,9,False,0.0
58,18,0,A,False,8,0,12,False,0.0
59,18,0,A,False,8,0,24,True,0.33888889
60,19,0,A,False,9,0,11,False,0.0
61,19,0,A,False,9,0,10,False,0.0
62,19,0,A,False,9,0,19,False,0.0
63,19,0,A,False,9,0,10,False,0.0
64,19,0,A,False,9,0,65,True,0.21893491
65,19,0,A,False,9,0,4,False,0.0
66,19,0,A,False,9,0,15,True,0.55555556
67,19,0,A,False,9,0,6,False,0.0
68,19,0,A,False,9,0,21,True,0.3814059
69,19,0,A,False,9,0,18,True,0.44691358
70,19,0,A,False,9,0,14,True,0.60816327
71,19,0,A,False,9,0,21,False,0.0
72,19,0,A,False,9,0,8,False,0.0
73,19,0,A,False,9,0,7,False,0.0
74,19,0,A,False,9,0,6,False,0.0
75,20,0,A,False,10,0,3,False,0.0
76,20,0,A,False,10,0,17,True,0.47681661
77,20,0,A,False,10,0,15,True,0.55555556
78,20,0,A,False,10,0,24,True,0.33888889
79,20,0,A,False,10,0,0,False,0.0
80,20,0,A,False,10,0,2,False,0.0
81,20,0,A,False,10,0,1,False,0.0
82,20,0,A,False,10,0,46,True,0.23780718
83,20,0,A,False,10,0,6,False,0.0
84,20,0,A,False,10,0,10,True,1.0
85,20,0,A,False,10,0,0,False,0.0
86,20,0,A,False,10,0,17,True,0.47681661
87,20,0,A,False,10,0,13,False,0.0
88,20,0,A,False,10,0,14,False,0.0
89,20,0,A,False,10,0,16,False,0.0
90,19,1,RM,False,9,0,11,True,0.86115702
91,19,1,RM,False,9,0,10,False,0.0
92,16,1,RM,False,6,0,12,False,0.0
93,16,1,RM,False,6,0,14,False,0.0
94,19,1,RM,False,9,0,4,False,0.0
95,19,1,RM,False,9,0,0,False,0.0
96,18,1,RM,False,8,0,10,False,0.0
97,20,1,RM,False,10,0,5,False,0.0
98,17,1,RM,False,7,0,10,False,0.0
99,18,1,RM,False,8,0,15,True,0.55555556
100,16,1,RM,False,6,0,18,True,0.44691358
101,18,1,RM,False,8,0,18,True,0.44691358
102,20,1,RM,False,10,0,3,False,0.0
103,17,1,RM,False,7,0,0,False,0.0
104,19,1,RM,False,9,0,15,True,0.55555556
105,17,1,RM,False,7,0,1,False,0.0
106,17,1,RM,False,7,0,2,False,0.0
107,20,1,RM,False,10,0,1,False,0.0
108,15,1,RM,False,5,0,7,False,0.0
109,20,1,RM,False,10,0,14,False,0.0
110,20,1,RM,False,10,0,2,False,0.0
111,15,1,RM,False,5,0,8,False,0.0
112,18,1,RM,False,8,0,4,False,0.0
113,15,1,RM,False,5,0,7,True,1.0
114,16,1,RM,False,6,0,8,False,0.0
115,16,1,RM,False,6,0,4,False,0.0
116,16,1,RM,False,6,0,25,True,0.328
117,19,1,RM,False,9,0,3,False,0.0
118,15,1,RM,False,5,0,13,True,0.67337278
119,19,1,RM,False,9,0,16,False,0.0
120,20,1,RM,False,10,0,6,False,0.0
121,15,1,RM,False,5,0,7,False,0.0
122,17,1,RM,False,7,0,0,False,0.0
123,16,1,RM,False,6,0,18,False,0.0
124,18,1,RM,False,8,0,9,False,0.0
125,18,1,RM,False,8,0,7,False,0.0
126,15,1,RM,False,5,0,0,False,0.0
127,18,1,RM,False,8,0,7,False,0.0
128,16,1,RM,False,6,0,10,False,0.0
129,20,1,RM,False,10,0,11,False,0.0
130,18,1,RM,False,8,0,8,False,0.0
131,20,1,RM,False,10,0,12,True,0.75555556
132,17,1,RM,False,7,0,9,False,0.0
133,17,1,RM,False,7,0,20,False,0.0
134,19,1,RM,False,9,0,21,False,0.0
135,20,1,RM,False,10,0,3,False,0.0
136,18,1,RM,False,8,0,16,False,0.0
137,15,1,RM,False,5,0,2,False,0.0
138,18,1,RM,False,8,0,7,False,0.0
139,19,1,RM,False,9,0,3,False,0.0
140,20,1,RM,False,10,0,14,True,0.60816327
141,19,1,RM,False,9,0,28,False,0.0
142,20,1,RM,False,10,0,3,False,0.0
143,16,1,RM,False,6,0,24,True,0.33888889
144,17,1,RM,False,7,0,6,False,0.0
145,17,1,RM,False,7,0,13,True,0.67337278
146,19,1,RM,False,9,0,47,True,0.23621548
147,16,1,RM,False,6,0,6,False,0.0
148,17,1,RM,False,7,0,7,False,0.0
149,16,1,RM,False,6,0,14,True,0.60816327
150,16,1,RM,False,6,0,20,True,0.4
151,18,1,RM,False,8,0,7,False,0.0
152,20,1,RM,False,10,0,3,False,0.0
153,16,1,RM,False,6,0,2,False,0.0
154,19,1,RM,False,9,0,26,True,0.3183432
155,17,1,RM,False,7,0,6,False,0.0
156,19,1,RM,False,9,0,12,False,0.0
157,20,1,RM,False,10,0,15,True,0.55555556
158,16,1,RM,False,6,0,15,False,0.0
159,18,1,RM,False,8,0,15,True,0.55555556
160,20,1,RM,False,10,0,6,False,0.0
161,20,1,RM,False,10,0,0,False,0.0
162,16,1,RM,False,6,0,10,False,0.0
163,19,1,RM,False,9,0,7,False,0.0
164,15,1,RM,False,5,0,15,False,0.0
165,15,1,RM,False,5,0,7,False,0.0
166,15,1,RM,False,5,0,3,False,0.0
167,17,1,RM,False,7,0,8,False,0.0
168,18,1,RM,False,8,0,0,False,0.0
169,19,1,RM,False,9,0,8,False,0.0
170,18,1,RM,False,8,0,1,False,0.0
171,15,1,RM,False,5,0,0,False,0.0
172,18,1,RM,False,8,0,1,False,0.0
173,15,1,RM,False,5,0,15,True,0.55555556
174,17,1,RM,False,7,0,6,True,1.0
175,17,1,RM,False,7,0,7,False,0.0
176,17,1,RM,False,7,0,2,False,0.0
177,15,1,RM,False,5,0,10,True,1.0
178,15,1,RM,False,5,0,0,False,0.0
179,15,1,RM,False,5,0,15,False,0.0
180,16,2,RM,False,6,0,13,True,0.67337278
181,18,2,RM,False,8,0,3,False,0.0
182,20,2,RM,False,10,0,12,True,0.75555556
183,17,2,RM,False,7,0,14,True,0.60816327
184,18,2,RM,False,8,0,10,True,1.0
185,15,2,RM,False,5,0,2,False,0.0
186,18,2,RM,False,8,0,10,False,0.0
187,16,2,RM,False,6,0,21,False,0.0
188,15,2,RM,False,5,0,11,True,0.86115702
189,16,2,RM,False,6,0,7,False,0.0
190,19,2,RM,False,9,0,19,True,0.42160665
191,15,2,RM,False,5,0,18,True,0.44691358
192,17,2,RM,False,7,0,4,False,0.0
193,19,2,RM,False,9,0,15,True,0.55555556
194,19,2,RM,False,9,0,18,False,0.0
195,17,2,RM,False,7,0,0,False,0.0
196,17,2,RM,False,7,0,17,False,0.0
197,18,2,RM,False,8,0,9,False,0.0
198,18,2,RM,False,8,0,0,False,0.0
199,15,2,RM,False,5,0,3,False,0.0
200,16,2,RM,False,6,0,10,False,0.0
201,17,2,RM,False,7,0,14,False,0.0
202,19,2,RM,False,9,0,37,True,0.25843682
203,19,2,RM,False,9,0,29,False,0.0
204,15,2,RM,False,5,0,22,True,0.36528926
205,20,2,RM,False,10,0,7,False,0.0
206,17,2,RM,False,7,0,15,True,0.55555556
207,17,2,RM,False,7,0,15,False,0.0
208,20,2,RM,False,10,0,3,False,0.0
209,16,2,RM,False,6,0,3,False,0.0
210,17,2,RM,False,7,0,15,True,0.55555556
211,16,2,RM,False,6,0,19,False,0.0
212,17,2,RM,False,7,0,15,False,0.0
213,19,2,RM,False,9,0,13,False,0.0
214,19,2,RM,False,9,0,1,False,0.0
215,20,2,RM,False,10,0,10,False,0.0
216,15,2,RM,False,5,0,17,True,0.47681661
217,19,2,RM,False,9,0,11,True,0.86115702
218,15,2,RM,False,5,0,7,True,1.0
219,20,2,RM,False,10,0,18,True,0.44691358
220,15,2,RM,False,5,0,2,False,0.0
221,20,2,RM,False,10,0,17,False,0.0
222,15,2,RM,False,5,0,22,False,0.0
223,18,2,RM,False,8,0,8,False,0.0
224,17,2,RM,False,7,0,9,False,0.0
225,20,2,RM,False,10,0,8,False,0.0
226,18,2,RM,False,8,0,17,False,0.0
227,18,2,RM,False,8,0,5,True,1.0
228,20,2,RM,False,10,0,17,False,0.0
229,15,2,RM,False,5,0,29,True,0.29512485
230,18,2,RM,False,8,0,6,False,0.0
231,20,2,RM,False,10,0,12,False,0.0
232,15,2,RM,False,5,0,14,False,0.0
233,18,2,RM,False,8,0,20,True,0.4
234,15,2,RM,False,5,0,6,False,0.0
235,20,2,RM,False,10,0,11,False,0.0
236,18,2,RM,False,8,0,1,False,0.0
237,18,2,RM,False,8,0,11,False,0.0
238,16,2,RM,False,6,0,34,True,0.26920415
239,17,2,RM,False,7,0,11,False,0.0
240,20,2,RM,False,10,0,40,True,0.25
241,17,2,RM,False,7,0,18,True,0.44691358
242,15,2,RM,False,5,0,23,True,0.35122873
243,17,2,RM,False,7,0,10,False,0.0
244,17,2,RM,False,7,0,15,False,0.0
245,18,2,RM,False,8,0,13,False,0.0
246,17,2,RM,False,7,0,9,False,0.0
247,19,2,RM,False,9,0,24,True,0.33888889
248,16,2,RM,False,6,0,14,False,0.0
249,15,2,RM,False,5,0,18,True,0.44691358
250,18,2,RM,False,8,0,14,False,0.0
251,19,2,RM,False,9,0,10,False,0.0
252,20,2,RM,False,10,0,9,False,0.0
253,19,2,RM,False,9,0,0,False,0.0
254,16,2,RM,False,6,0,11,False,0.0
255,19,2,RM,False,9,0,13,True,0.67337278
256,18,2,RM,False,8,0,16,True,0.5125
257,16,2,RM,False,6,0,7,False,0.0
258,20,2,RM,False,10,0,11,False,0.0
259,16,2,RM,False,6,0,6,False,0.0
260,20,2,RM,False,10,0,25,True,0.328
261,19,2,RM,False,9,0,7,False,0.0
262,16,2,RM,False,6,0,16,True,0.5125
263,19,2,RM,False,9,0,24,True,0.33888889
264,19,2,RM,False,9,0,4,False,0.0
265,20,2,RM,False,10,0,8,False,0.0
266,16,2,RM,False,6,0,28,True,0.30204082
267,16,2,RM,False,6,0,6,False,0.0
268,16,2,RM,False,6,0,19,True,0.42160665
269,15,2,RM,False,5,0,7,False,0.0
270,11,0,A,False,1,0,1,False,0.0
271,11,0,A,False,1,0,8,False,0.0
272,11,0,A,False,1,0,1,False,0.0
273,11,0,A,False,1,0,12,False,0.0
274,11,0,A,False,1,0,11,False,0.0
275,11,0,A,False,1,0,14,True,0.60816327
276,11,0,A,False,1,0,35,True,0.26530612
277,11,0,A,False,1,0,7,True,1.0
278,11,0,A,False,1,0,15,True,0.55555556
279,11,0,A,False,1,0,10,False,0.0
280,11,0,A,False,1,0,12,False,0.0
281,11,0,A,False,1,0,1,False,0.0
282,11,0,A,False,1,0,8,False,0.0
283,11,0,A,False,1,0,9,False,0.0
284,11,0,A,False,1,0,9,False,0.0
285,12,0,A,False,2,0,9,True,1.0
286,12,0,A,False,2,0,11,False,0.0
287,12,0,A,False,2,0,15,True,0.55555556
288,12,0,A,False,2,0,44,True,0.24132231
289,12,0,A,False,2,0,15,False,0.0
290,12,0,A,False,2,0,20,True,0.4
291,12,0,A,False,2,0,16,True,0.5125
292,12,0,A,False,2,0,3,False,0.0
293,12,0,A,False,2,0,12,False,0.0
294,12,0,A,False,2,0,13,False,0.0
295,12,0,A,False,2,0,23,True,0.35122873
296,12,0,A,False,2,0,1,False,0.0
297,12,0,A,False,2,0,27,True,0.30973937
298,12,0,A,False,2,0,8,False,0.0
299,12,0,A,False,2,0,10,False,0.0
300,13,0,A,False,3,0,15,False,0.0
301,13,0,A,False,3,0,3,False,0.0
302,13,0,A,False,3,0,19,False,0.0
303,13,0,A,False,3,0,24,True,0.33888889
304,13,0,A,False,3,0,1,False,0.0
305,13,0,A,False,3,0,0,False,0.0
306,13,0,A,False,3,0,11,True,0.86115702
307,13,0,A,False,3,0,6,False,0.0
308,13,0,A,False,3,0,26,True,0.3183432
309,13,0,A,False,3,0,5,False,0.0
310,13,0,A,False,3,0,17,True,0.47681661
311,13,0,A,False,3,0,15,True,0.55555556
312,13,0,A,False,3,0,22,True,0.36528926
313,13,0,A,False,3,0,14,False,0.0
314,13,0,A,False,3,0,15,True,0.55555556
315,14,0,A,False,4,0,17,True,0.47681661
316,14,0,A,False,4,0,51,True,0.2307574
317,14,0,A,False,4,0,15,True,0.55555556
318,14,0,A,False,4,0,5,False,0.0
319,14,0,A,False,4,0,18,True,0.44691358
320,14,0,A,False,4,0,1,False,0.0
321,14,0,A,False,4,0,12,False,0.0
322,14,0,A,False,4,0,11,False,0.0
323,14,0,A,False,4,0,16,True,0.5125
324,14,0,A,False,4,0,6,False,0.0
325,14,0,A,False,4,0,14,True,0.60816327
326,14,0,A,False,4,0,9,False,0.0
327,14,0,A,False,4,0,1,False,0.0
328,14,0,A,False,4,0,15,True,0.55555556
329,14,0,A,False,4,0,0,False,0.0
330,12,1,RM,False,2,0,8,False,0.0
331,14,1,RM,False,4,0,1,False,0.0
332,12,1,RM,False,2,0,10,False,0.0
333,14,1,RM,False,4,0,3,False,0.0
334,13,1,RM,False,3,0,24,False,0.0
335,14,1,RM,False,4,0,5,False,0.0
336,11,1,RM,False,1,0,5,False,0.0
337,13,1,RM,False,3,0,14,True,0.60816327
338,11,1,RM,False,1,0,13,True,0.67337278
339,13,1,RM,False,3,0,22,False,0.0
340,13,1,RM,False,3,0,13,False,0.0
341,11,1,RM,False,1,0,3,False,0.0
342,13,1,RM,False,3,0,7,False,0.0
343,12,1,RM,False,2,0,9,False,0.0
344,13,1,RM,False,3,0,51,True,0.2307574
345,12,1,RM,False,2,0,4,False,0.0
346,12,1,RM,False,2,0,3,False,0.0
347,11,1,RM,False,1,0,15,True,0.55555556
348,11,1,RM,False,1,0,20,True,0.4
349,11,1,RM,False,1,0,4,False,0.0
350,14,1,RM,False,4,0,12,False,0.0
351,14,1,RM,False,4,0,3,False,0.0
352,13,1,RM,False,3,0,6,True,1.0
353,12,1,RM,False,2,0,15,False,0.0
354,12,1,RM,False,2,0,22,True,0.36528926
355,11,1,RM,False,1,0,11,False,0.0
356,13,1,RM,False,3,0,13,False,0.0
357,13,1,RM,False,3,0,15,False,0.0
358,14,1,RM,False,4,0,5,False,0.0
359,13,1,RM,False,3,0,6,False,0.0
360,12,1,RM,False,2,0,16,False,0.0
361,14,1,RM,False,4,0,14,True,0.60816327
362,14,1,RM,False,4,0,13,False,0.0
363,14,1,RM,False,4,0,9,False,0.0
364,12,1,RM,False,2,0,5,False,0.0
365,14,1,RM,False,4,0,13,False,0.0
366,14,1,RM,False,4,0,11,False,0.0
367,12,1,RM,False,2,0,9,False,0.0
368,14,1,RM,False,4,0,4,True,1.0
369,12,1,RM,False,2,0,12,False,0.0
370,12,1,RM,False,2,0,11,False,0.0
371,13,1,RM,False,3,0,1,False,0.0
372,11,1,RM,False,1,0,12,True,0.75555556
373,14,1,RM,False,4,0,25,True,0.328
374,13,1,RM,False,3,0,17,True,0.47681661
375,14,1,RM,False,4,0,9,False,0.0
376,13,1,RM,False,3,0,12,False,0.0
377,13,1,RM,False,3,0,9,True,1.0
378,12,1,RM,False,2,0,11,False,0.0
379,13,1,RM,False,3,0,12,True,0.75555556
380,11,1,RM,False,1,0,2,False,0.0
381,11,1,RM,False,1,0,15,False,0.0
382,11,1,RM,False,1,0,0,False,0.0
383,14,1,RM,False,4,0,2,False,0.0
384,11,1,RM,False,1,0,28,True,0.30204082
385,11,1,RM,False,1,0,12,False,0.0
386,12,1,RM,False,2,0,2,False,0.0
387,11,1,RM,False,1,0,18,False,0.0
388,12,1,RM,False,2,0,8,False,0.0
389,11,1,RM,False,1,0,13,True,0.67337278
390,14,2,RM,False,4,0,13,False,0.0
391,13,2,RM,False,3,0,28,True,0.30204082
392,12,2,RM,False,2,0,5,False,0.0
393,11,2,RM,False,1,0,3,False,0.0
394,14,2,RM,False,4,0,10,False,0.0
395,11,2,RM,False,1,0,37,True,0.25843682
396,12,2,RM,False,2,0,0,False,0.0
397,12,2,RM,False,2,0,13,False,0.0
398,12,2,RM,False,2,0,9,True,1.0
399,12,2,RM,False,2,0,9,False,0.0
400,12,2,RM,False,2,0,44,True,0.24132231
401,14,2,RM,False,4,0,17,True,0.47681661
402,11,2,RM,False,1,0,3,False,0.0
403,12,2,RM,False,2,0,10,True,1.0
404,13,2,RM,False,3,0,14,True,0.60816327
405,14,2,RM,False,4,0,12,False,0.0
406,13,2,RM,False,3,0,0,False,0.0
407,11,2,RM,False,1,0,8,False,0.0
408,12,2,RM,False,2,0,13,False,0.0
409,14,2,RM,False,4,0,11,True,0.86115702
410,13,2,RM,False,3,0,20,True,0.4
411,14,2,RM,False,4,0,12,True,0.75555556
412,12,2,RM,False,2,0,0,False,0.0
413,11,2,RM,False,1,0,12,False,0.0
414,14,2,RM,False,4,0,58,True,0.22378121
415,12,2,RM,False,2,0,2,False,0.0
416,12,2,RM,False,2,0,19,False,0.0
417,14,2,RM,False,4,0,8,False,0.0
418,12,2,RM,False,2,0,2,False,0.0
419,11,2,RM,False,1,0,12,True,0.75555556
420,13,2,RM,False,3,0,9,False,0.0
421,11,2,RM,False,1,0,10,False,0.0
422,11,2,RM,False,1,0,16,True,0.5125
423,13,2,RM,False,3,0,5,False,0.0
424,12,2,RM,False,2,0,23,True,0.35122873
425,14,2,RM,False,4,0,58,True,0.22378121
426,13,2,RM,False,3,0,9,False,0.0
427,11,2,RM,False,1,0,10,False,0.0
428,14,2,RM,False,4,0,10,False,0.0
429,14,2,RM,False,4,0,9,False,0.0
430,13,2,RM,False,3,0,0,False,0.0
431,11,2,RM,False,1,0,6,False,0.0
432,11,2,RM,False,1,0,4,False,0.0
433,14,2,RM,False,4,0,5,False,0.0
434,12,2,RM,False,2,0,19,True,0.42160665
435,14,2,RM,False,4,0,16,True,0.5125
436,12,2,RM,False,2,0,7,False,0.0
437,11,2,RM,False,1,0,9,False,0.0
438,14,2,RM,False,4,0,4,False,0.0
439,11,2,RM,False,1,0,9,True,1.0
440,13,2,RM,False,3,0,37,True,0.25843682
441,13,2,RM,False,3,0,14,True,0.60816327
442,13,2,RM,False,3,0,17,False,0.0
443,11,2,RM,False,1,0,11,False,0.0
444,13,2,RM,False,3,0,15,True,0.55555556
445,13,2,RM,False,3,0,15,True,0.55555556
446,13,2,RM,False,3,0,4,False,0.0
447,13,2,RM,False,3,0,22,False,0.0
448,14,2,RM,False,4,0,0,False,0.0
449,11,2,RM,False,1,0,5,False,0.0
450,11,3,RM,False,1,0,19,True,0.42160665
451,12,3,RM,False,2,0,4,False,0.0
452,12,3,RM,False,2,0,14,True,0.60816327
453,11,3,RM,False,1,0,11,False,0.0
454,14,3,RM,False,4,0,11,True,0.86115702
455,14,3,RM,False,4,0,1,False,0.0
456,11,3,RM,False,1,0,6,False,0.0
457,13,3,RM,False,3,0,10,False,0.0
458,11,3,RM,False,1,0,17,True,0.47681661
459,13,3,RM,False,3,0,16,False,0.0
460,13,3,RM,False,3,0,4,False,0.0
461,14,3,RM,False,4,0,12,False,0.0
462,11,3,RM,False,1,0,3,False,0.0
463,11,3,RM,False,1,0,5,False,0.0
464,11,3,RM,False,1,0,17,True,0.47681661
465,14,3,RM,False,4,0,22,True,0.36528926
466,14,3,RM,False,4,0,14,False,0.0
467,11,3,RM,False,1,0,19,True,0.42160665
468,13,3,RM,False,3,0,10,False,0.0
469,14,3,RM,False,4,0,4,False,0.0
470,11,3,RM,False,1,0,4,False,0.0
471,12,3,RM,False,2,0,21,True,0.3814059
472,12,3,RM,False,2,0,23,False,0.0
473,11,3,RM,False,1,0,7,False,0.0
474,13,3,RM,False,3,0,12,False,0.0
475,14,3,RM,False,4,0,4,False,0.0
476,12,3,RM,False,2,0,11,False,0.0
477,12,3,RM,False,2,0,1,False,0.0
478,11,3,RM,False,1,0,5,False,0.0
479,12,3,RM,False,2,0,0,False,0.0
480,14,3,RM,False,4,0,11,False,0.0
481,12,3,RM,False,2,0,7,False,0.0
482,12,3,RM,False,2,0,11,False,0.0
483,13,3,RM,False,3,0,8,True,1.0
484,12,3,RM,False,2,0,10,False,0.0
485,13,3,RM,False,3,0,8,False,0.0
486,14,3,RM,False,4,0,3,False,0.0
487,11,3,RM,False,1,0,6,False,0.0
488,11,3,RM,False,1,0,43,True,0.24326663
489,11,3,RM,False,1,0,4,False,0.0
490,14,3,RM,False,4,0,11,False,0.0
491,11,3,RM,False,1,0,9,False,0.0
492,12,3,RM,False,2,0,17,False,0.0
493,13,3,RM,False,3,0,11,False,0.0
494,13,3,RM,False,3,0,12,True,0.75555556
495,13,3,RM,False,3,0,14,True,0.60816327
496,13,3,RM,False,3,0,22,True,0.36528926
497,12,3,RM,False,2,0,12,False,0.0
498,12,3,RM,False,2,0,3,False,0.0
499,12,3,RM,False,2,0,9,False,0.0
500,13,3,RM,False,3,0,4,False,0.0
501,12,3,RM,False,2,0,18,True,0.44691358
502,13,3,RM,False,3,0,8,False,0.0
503,13,3,RM,False,3,0,1,False,0.0
504,14,3,RM,False,4,0,17,True,0.47681661
505,13,3,RM,False,3,0,7,False,0.0
506,14,3,RM,False,4,0,13,False,0.0
507,14,3,RM,False,4,0,5,False,0.0
508,14,3,RM,False,4,0,2,False,0.0
509,14,3,RM,False,4,0,26,True,0.3183432
510,14,4,RM,False,4,0,7,False,0.0
511,13,4,RM,False,3,0,8,False,0.0
512,11,4,RM,False,1,0,22,True,0.36528926
513,11,4,RM,False,1,0,7,False,0.0
514,12,4,RM,False,2,0,7,False,0.0
515,14,4,RM,False,4,0,55,True,0.22644628
516,13,4,RM,False,3,0,22,False,0.0
517,14,4,RM,False,4,0,7,False,0.0
518,12,4,RM,False,2,0,5,False,0.0
519,13,4,RM,False,3,0,15,True,0.55555556
520,11,4,RM,False,1,0,17,False,0.0
521,13,4,RM,False,3,0,12,False,0.0
522,13,4,RM,False,3,0,14,True,0.60816327
523,14,4,RM,False,4,0,12,False,0.0
524,13,4,RM,False,3,0,11,False,0.0
525,13,4,RM,False,3,0,23,True,0.35122873
526,11,4,RM,False,1,0,4,False,0.0
527,13,4,RM,False,3,0,2,False,0.0
528,11,4,RM,False,1,0,0,False,0.0
529,13,4,RM,False,3,0,17,True,0.47681661
530,11,4,RM,False,1,0,10,True,1.0
531,13,4,RM,False,3,0,19,True,0.42160665
532,14,4,RM,False,4,0,7,False,0.0
533,14,4,RM,False,4,0,0,False,0.0
534,11,4,RM,False,1,0,10,False,0.0
535,14,4,RM,False,4,0,10,True,1.0
536,11,4,RM,False,1,0,11,False,0.0
537,14,4,RM,False,4,0,1,False,0.0
538,11,4,RM,False,1,0,11,False,0.0
539,12,4,RM,False,2,0,15,False,0.0
540,11,4,RM,False,1,0,2,False,0.0
541,12,4,RM,False,2,0,16,False,0.0
542,13,4,RM,False,3,0,28,True,0.30204082
543,11,4,RM,False,1,0,7,False,0.0
544,11,4,RM,False,1,0,16,True,0.5125
545,14,4,RM,False,4,0,3,False,0.0
546,14,4,RM,False,4,0,11,False,0.0
547,13,4,RM,False,3,0,4,False,0.0
548,12,4,RM,False,2,0,20,True,0.4
549,13,4,RM,False,3,0,3,False,0.0
550,12,4,RM,False,2,0,1,False,0.0
551,12,4,RM,False,2,0,30,True,0.28888889
552,12,4,RM,False,2,0,13,False,0.0
553,11,4,RM,False,1,0,12,True,0.75555556
554,11,4,RM,False,1,0,7,False,0.0
555,14,4,RM,False,4,0,3,False,0.0
556,12,4,RM,False,2,0,8,False,0.0
557,14,4,RM,False,4,0,10,False,0.0
558,13,4,RM,False,3,0,0,False,0.0
559,12,4,RM,False,2,0,3,False,0.0
560,12,4,RM,False,2,0,17,True,0.47681661
561,12,4,RM,False,2,0,3,False,0.0
562,14,4,RM,False,4,0,12,True,0.75555556
563,14,4,RM,False,4,0,4,False,0.0
564,12,4,RM,False,2,0,1,False,0.0
565,13,4,RM,False,3,0,2,False,0.0
566,14,4,RM,False,4,0,6,False,0.0
567,12,4,RM,False,2,0,14,False,0.0
568,11,4,RM,False,1,0,5,False,0.0
569,12,4,RM,False,2,0,1,False,0.0
570,12,5,RM,False,2,0,5,False,0.0
571,12,5,RM,False,2,0,13,True,0.67337278
572,14,5,RM,False,4,0,1,False,0.0
573,13,5,RM,False,3,0,9,False,0.0
574,14,5,RM,False,4,0,14,False,0.0
575,11,5,RM,False,1,0,15,True,0.55555556
576,14,5,RM,False,4,0,24,True,0.33888889
577,11,5,RM,False,1,0,8,False,0.0
578,14,5,RM,False,4,0,15,True,0.55555556
579,11,5,RM,False,1,0,21,False,0.0
580,12,5,RM,False,2,0,17,False,0.0
581,14,5,RM,False,4,0,13,False,0.0
582,13,5,RM,False,3,0,21,True,0.3814059
583,14,5,RM,False,4,0,0,False,0.0
584,14,5,RM,False,4,0,2,False,0.0
585,13,5,RM,False,3,0,14,True,0.60816327
586,12,5,RM,False,2,0,21,True,0.3814059
587,11,5,RM,False,1,0,24,True,0.33888889
588,11,5,RM,False,1,0,8,False,0.0
589,13,5,RM,False,3,0,0,False,0.0
590,14,5,RM,False,4,0,0,False,0.0
591,12,5,RM,False,2,0,3,False,0.0
592,14,5,RM,False,4,0,18,False,0.0
593,14,5,RM,False,4,0,24,True,0.33888889
594,11,5,RM,False,1,0,0,False,0.0
595,13,5,RM,False,3,0,5,False,0.0
596,13,5,RM,False,3,0,10,False,0.0
597,13,5,RM,False,3,0,8,False,0.0
598,11,5,RM,False,1,0,19,False,0.0
599,12,5,RM,False,2,0,9,False,0.0
